费事,fai3 si6,"麻烦
",,,,
费事理,fai3 si6 lei5,"懒得去管，不闻不问
",,,,
费事话,fai3 si6 wa6,"懒得说
",,,,
沸腾,fai3 tang4,"
",,,,
废铁,fai3 tit8,"
",,,,
废话少讲,fai3 wa2 siu2 gong2,"废话少说
",,,,
废人,fai3 yan4,"无用的人，没作为的人
",,,,
肺炎,fai3 yin4,"
",,,,
费用,fai3 yung6,"
",,,,
吠叫,fai6 giu3,"
",,,,
分崩离兮,fan1 bang1 lei4 hai4,"
",,,,
分崩离析,fan1 bang1 lei4 sik7,"
",,,,
分泌,fan1 bei3,"
",,,,
分泌物,fan1 bei3 mat9,"
",,,,
分泌腺,fan1 bei3 sin3,"
",,,,
婚变,fan1 bin3,"
",,,,
分辨,fan1 bin6,"
",,,,
分辨真假,fan1 bin6 jan1 ga2,"
",,,,
分辨是非,fan1 bin6 si6 fei1,"
",,,,
分辨善恶,fan1 bin6 sin6 ok8,"
",,,,
分别,fan1 bit9,"
",,,,
分布,fan1 bou3,"
",,,,
分布区,fan1 bou3 keui1,"
",,,,
分布图,fan1 bou3 tou4,"
",,,,
分部,fan1 bou6,"
",,,,
分岔路,fan1 cha3 lou6,"
",,,,
分层,fan1 chang4,"
",,,,
分词,fan1 chi4,"
",,,,
婚前,fan1 chin4,"
",,,,
分清,fan1 ching1,"
",,,,
酚醛塑料,fan1 chyun4 sou3 liu4,"
",,,,
分担,fan1 daam1,"
",,,,
分店,fan1 dim3,"
",,,,
分道扬镳,fan1 dou6 yeung4 biu1,"
",,,,
分段,fan1 dyun6,"
",,,,
分化,fan1 fa3,"
",,,,
分发,fan1 faat8,"
",,,,
纷纷,fan1 fan1,"
",,,,
分分钟,fan1 fan1 jung1,"随时，时时刻刻
",,,,
分科,fan1 fo1,"
",,,,
芬芳,fan1 fong1,"
",,,,
分赴,fan1 fu6,"
",,,,
吩咐,fan1 fu6,"
",,,,
分封,fan1 fung1,"
",,,,
婚假,fan1 ga3,"
",,,,
婚嫁,fan1 ga3,"
",,,,
分解,fan1 gaai2,"
",,,,
分界,fan1 gaai3,"
",,,,
分界线,fan1 gaai3 sin3,"
",,,,
分隔,fan1 gaak8,"
",,,,
婚媾,fan1 gau3,"
",,,,
分机,fan1 gei1,"
",,,,
分居,fan1 geui1,"
",,,,
分句,fan1 geui3,"
",,,,
分割,fan1 got8,"
",,,,
分局,fan1 guk9,"
",,,,
分馆,fan1 gun2,"
",,,,
分工,fan1 gung1,"
",,,,
分工合作,fan1 gung1 hap9 jok8,"
",,,,
分光,fan1 gwong1,"
",,,,
分校,fan1 haau6,"
",,,,
婚后,fan1 hau6,"
",,,,
分享,fan1 heung2,"
",,,,
分晓,fan1 hiu2,"
",,,,
分开,fan1 hoi1,"
",,,,
分行,fan1 hong4,"
",,,,
分毫,fan1 hou4,"
",,,,
分号,fan1 hou6,"
",,,,
分红,fan1 hung4,"
",,,,
分集,fan1 jaap9,"
",,,,
分针,fan1 jam1,"
",,,,
纷争,fan1 jang1,"
",,,,
分支,fan1 ji1,"
",,,,
分子结构,fan1 ji2 git8 kau3,"
",,,,
分子论,fan1 ji2 leun6,"
",,,,
分子量,fan1 ji2 leung6,"
",,,,
分子筛,fan1 ji2 sai1,"
",,,,
分子生物学,fan1 ji2 sang1 mat9 hok9,"
",,,,
分子式,fan1 ji2 sik7,"
",,,,
分子运动,fan1 ji2 wan6 dung6,"
",,,,
纷至沓来,fan1 ji3 daap9 loi4,"
",,,,
分赃,fan1 jong1,"
",,,,
分租,fan1 jou1,"
",,,,
分组,fan1 jou2,"
",,,,
分组讨论,fan1 jou2 tou2 leun6,"
",,,,
分级,fan1 kap7,"
",,,,
分级淬火,fan1 kap7 cheui3 fo2,"
",,,,
分岐,fan1 kei4,"
",,,,
分期,fan1 kei4,"
",,,,
分歧,fan1 kei4,"
",,,,
分期付款,fan1 kei4 fu6 fun2,"
",,,,
分区,fan1 keui1,"
",,,,
昏聩,fan1 kui2,"
",,,,
分权,fan1 kyun4,"
",,,,
分立,fan1 laap9,"
",,,,
婚礼,fan1 lai5,"
",,,,
分流,fan1 lau4,"
",,,,
分馏,fan1 lau6,"
",,,,
分馏法,fan1 lau6 faat8,"
",,,,
分馏器,fan1 lau6 hei3,"
",,,,
分馏塔,fan1 lau6 taap8,"
",,,,
分离,fan1 lei4,"
",,,,
分利,fan1 lei6,"
",,,,
分类广告,fan1 leui6 gwong2 gou3,"
",,,,
婚龄,fan1 ling4,"
",,,,
分列,fan1 lit9,"
",,,,
分裂,fan1 lit9,"
",,,,
分裂法,fan1 lit9 faat8,"
",,,,
分裂主义,fan1 lit9 jyu2 yi6,"
",,,,
分裂性,fan1 lit9 sing3,"
",,,,
分路,fan1 lou6,"
",,,,
分唔开,fan1 m4 hoi1,"分不开
",,,,
昏迷,fan1 mai4,"
",,,,
分文,fan1 man4,"
",,,,
分文不取,fan1 man4 bat7 cheui2,"
",,,,
分文不值,fan1 man4 bat7 jik9,"
",,,,
分娩,fan1 min5,"
",,,,
分母,fan1 mou5,"
",,,,
分门别类,fan1 mun4 bit9 leui6,"
",,,,
分我杯羹,fan1 ngo5 bui1 gang1,"
",,,,
婚外,fan1 ngoi6,"
",,,,
婚外情,fan1 ngoi6 ching4,"
",,,,
分派,fan1 paai3,"
",,,,
分批,fan1 pai1,"
",,,,
分配,fan1 pui3,"
",,,,
分配器,fan1 pui3 hei3,"
",,,,
分配律,fan1 pui3 leut9,"
",,,,
分配率,fan1 pui3 leut9,"
",,,,
婚纱,fan1 sa1,"
",,,,
婚纱铺,fan1 sa1 pou2,"婚纱店
",,,,
分散,fan1 saan3,"
",,,,
分心,fan1 sam1,"
",,,,
分身,fan1 san1,"
",,,,
分身乏术,fan1 san1 fat9 seut9,"
",,,,
分身家,fan1 san1 ga1,"分财产，分家
",,,,
分神,fan1 san4,"
",,,,
分手,fan1 sau2,"
",,,,
分社,fan1 se5,"
",,,,
荤腥不沾,fan1 seng1 bat7 jim1,"
",,,,
分水岭,fan1 seui2 ling5,"
",,,,
婚事,fan1 si6,"
",,,,
分式,fan1 sik7,"
",,,,
分析,fan1 sik7,"
",,,,
分色,fan1 sik7,"
",,,,
分式方程,fan1 sik7 fong1 ching4,"
",,,,
分析家,fan1 sik7 ga1,"
",,,,
分色镜,fan1 sik7 geng3,"
",,,,
分析仪,fan1 sik7 yi4,"
",,,,
分线,fan1 sin3,"
",,,,
分成,fan1 sing4,"
",,,,
分销,fan1 siu1,"
",,,,
分销店,fan1 siu1 dim3,"
",,,,
婚丧喜庆,fan1 song1 hei2 hing3,"
",,,,
分数,fan1 sou3,"
",,,,
分属,fan1 suk9,"
",,,,
分头,fan1 tau4,"
",,,,
昏头晕脑,fan1 tau4 wan4 nou5,"
",,,,
分庭抗礼,fan1 ting4 kong3 lai5,"
",,,,
熏陶,fan1 tou4,"
",,,,
薰陶,fan1 tou4,"
",,,,
分为,fan1 wai4,"
",,,,
纷纭,fan1 wan4,"
",,,,
婚姻,fan1 yan1,"
",,,,
分忧,fan1 yau1,"
",,,,
分忧解劳,fan1 yau1 gaai2 lou4,"
",,,,
婚友社,fan1 yau5 se5,"
",,,,
分野,fan1 ye5,"
",,,,
婚约,fan1 yeuk8,"
",,,,
分而治之,fan1 yi4 ji6 ji1,"
",,,,
婚宴,fan1 yin3,"
",,,,
婚筵,fan1 yin4,"
",,,,
分页,fan1 yip9,"
",,,,
粉,fan2,"海洛因，白面儿
",,,,
粉,fan2,"面糊
",,,,
粉白,fan2 baak9,"
",,,,
粉笔,fan2 bat7,"
",,,,
粉笔擦,fan2 bat7 chaat2,"板擦
",,,,
粉笔灰,fan2 bat7 fui1,"
",,,,
粉笔灰,fan2 bat7 fui1,"粉笔末
",,,,
粉刷,fan2 chaat2,"板擦
",,,,
粉刷,fan2 chaat8,"
",,,,
粉擦,fan2 chaat8,"板擦
",,,,
粉肠,fan2 cheung2,"小肠，猪肠子
",,,,
粉肠,fan2 cheung2,"笨蛋，呆瓜，傻头傻脑
",,,,
粉刺,fan2 chi3,"
",,,,
粉底,fan2 dai2,"
",,,,
粉窦,fan2 dau6,"吸食毒品的场所
",,,,
粉档,fan2 dong3,"贩卖毒品的场所
",,,,
粉盒,fan2 hap9,"
",,,,
粉红色,fan2 hung4 sik7,"
",,,,
粉仔,fan2 jai2,"吸毒的年轻人
",,,,
粉状,fan2 jong6,"
",,,,
粉墨,fan2 mak9,"
",,,,
粉墨登场,fan2 mak9 dang1 cheung4,"
",,,,
粉末,fan2 mut9,"
",,,,
粉嫩,fan2 nyun6,"
",,,,
粉扑,fan2 pok8,"
",,,,
粉身碎骨,fan2 san1 seui3 gwat7,"
",,,,
粉碎,fan2 seui3,"
",,,,
粉碎机,fan2 seui3 gei1,"
",,,,
粉丝,fan2 si1,"米粉
",,,,
粉饰,fan2 sik7,"
",,,,
粉饰太平,fan2 sik7 taai3 ping4,"
",,,,
粉友,fan2 yau2,"吸白粉的人，瘾君子
",,,,
瞓,fan3,"睡，躺
",,,,
瞓低,fan3 dai1,"躺下，躺下来
",,,,
瞓得,fan3 dak7,"能睡，好睡
",,,,
瞓得好,fan3 dak7 hou2,"睡得好
",,,,
瞓得好淰,fan3 dak7 hou2 nam6,"睡得很熟
",,,,
瞓得唔好,fan3 dak7 m4 hou2,"睡得不熟，睡得不好
",,,,
瞓得唔淰,fan3 dak7 m4 nam6,"睡得不熟
",,,,
瞓得安乐,fan3 dak7 ngon1 lok9,"睡得安稳
",,,,
瞓地,fan3 dei6,"睡地上
",,,,
瞓地下,fan3 dei6 ha6,"睡地上
",,,,
瞓多阵,fan3 do1 jan6,"多睡一会儿
",,,,
瞓到淰晒,fan3 dou3 nam6 saai3,"睡得很熟
",,,,
瞓到黄朝百晏,fan3 dou3 wong4 jiu1 baak8 ngaan3,"睡过头，睡到日上三竿
",,,,
瞓街,fan3 gaai1,"露宿街头
",,,,
训诫,fan3 gaai3,"
",,,,
瞓觉,fan3 gaau3,"睡觉
",,,,
瞓觉觉猪,fan3 gaau4 gaau1 jyu1,"睡觉觉
",,,,
瞓个靓觉,fan3 go4 leng3 gaau3,"睡个舒服觉
",,,,
瞓过笼,fan3 gwo3 lung4,"睡过头
",,,,
瞓阵,fan3 jan6,"睡一会儿
",,,,
瞓着,fan3 jeuk8,"睡着
",,,,
瞓着觉,fan3 jeuk8 gaau3,"睡着
",,,,
瞓着咗,fan3 jeuk8 jo2,"睡着了
",,,,
瞓戾颈,fan3 lai2 geng2,"落枕
",,,,
训练,fan3 lin6,"
",,,,
瞓落,fan3 lok9,"睡着
",,,,
瞓唔到,fan3 m4 dou2,"睡不着
",,,,
瞓唔着,fan3 m4 jeuk8,"睡不着
",,,,
瞓唔着觉,fan3 m4 jeuk8 gaau3,"睡不了，睡不着觉
",,,,
瞓唔落,fan3 m4 lok9,"睡不着
",,,,
瞓晏觉,fan3 ngaan3 gaau3,"睡午觉
",,,,
瞓晒身落去,fan3 saai3 san1 lok9 heui3,"全力投入去干，付出全部精神
",,,,
瞓衫,fan3 saam1,"睡衣
",,,,
瞓身,fan3 san1,"全力，全身投入
",,,,
瞓身搏尽,fan3 san1 bok8 jeun6,"尽全力，全身投入，竭尽全力拼搏
",,,,
瞓醒,fan3 seng2,"睡醒
",,,,
瞓醒觉,fan3 seng2 gaau3,"睡醒
",,,,
坟场,fan4 cheung4,"
",,,,
坟地,fan4 dei6,"
",,,,
坟墓,fan4 mou6,"
",,,,
焚书坑儒,fan4 syu1 haang1 yu4,"
",,,,
奋不顾身,fan5 bat7 gu3 san1,"
",,,,
奋臂高呼,fan5 bei3 gou1 fu1,"
",,,,
奋斗,fan5 dau3,"
",,,,
奋发,fan5 faat8,"
",,,,
愤愤不平,fan5 fan5 bat7 ping4,"
",,,,
愤恨,fan5 han6,"
",,,,
奋起,fan5 hei2,"
",,,,
奋进,fan5 jeun3,"
",,,,
奋战,fan5 jin3,"
",,,,
愤慨,fan5 koi3,"
",,,,
奋力,fan5 lik9,"
",,,,
奋勉,fan5 min5,"
",,,,
愤怒,fan5 nou6,"
",,,,
愤世嫉俗,fan5 sai3 jat9 juk9,"
",,,,
愤怨,fan5 yun3,"
",,,,
奋勇,fan5 yung5,"
",,,,
奋勇向前,fan5 yung5 heung3 chin4,"
",,,,
奋勇作战,fan5 yung5 jok8 jin3,"
",,,,
忿气,fan6 hei3,"服气
",,,,
分子,fan6 ji2,"
",,,,
忿老,fan6 lou5,"服老
",,,,
…份人,fan6 yan4,"这人
",,,,
份人,fan6 yan4,"为人，做人
",,,,
忽,fat7,"小块，块
",,,,
忽,fat7,"处，位置，地方，处所
",,,,
笏板,fat7 baan2,"
",,,,
佛宝,fat7 bou2,"
",,,,
佛诞,fat7 daan3,"
",,,,
忽得,fat7 dak7,"毒品
",,,,
忽得仔,fat7 dak7 jai2,"吸毒少年，吸毒小伙子，吸毒的年轻人，吸毒的青年男子
",,,,
忽得妹,fat7 dak7 mui1,"吸毒少女，吸毒的年轻姑娘，吸毒的年轻女子，吸毒的青年女子
",,,,
佛典,fat7 din2,"
",,,,
佛殿,fat7 din6,"
",,,,
佛法,fat7 faat8,"
",,,,
忽忽得得,fat7 fat7 dak7 dak7,"迷迷糊糊，精神恍惚，神智不清
",,,,
佛家,fat7 ga1,"
",,,,
佛家弟子,fat7 ga1 dai6 ji2,"
",,,,
佛教,fat7 gaau3,"
",,,,
佛教徒,fat7 gaau3 tou4,"
",,,,
佛经,fat7 ging1,"
",,,,
佛骨,fat7 gwat7,"
",,,,
佛光,fat7 gwong1,"
",,,,
佛学,fat7 hok9,"
",,,,
佛学界,fat7 hok9 gaai3,"
",,,,
佛寺,fat7 ji6,"
",,,,
佛祖,fat7 jou2,"
",,,,
忽略,fat7 leuk9,"
",,,,
囫囵,fat7 leun4,"
",,,,
囫囵吞枣,fat7 leun4 tan1 jou2,"
",,,,
窟窿,fat7 lung4,"
",,,,
佛门,fat7 mun4,"
",,,,
佛门弟子,fat7 mun4 dai6 ji2,"
",,,,
忽视,fat7 si6,"
",,,,
佛性,fat7 sing3,"
",,,,
佛塔,fat7 taap8,"
",,,,
佛头,fat7 tau4,"
",,,,
佛堂,fat7 tong4,"
",,,,
忽悠,fat7 yau1,"
",,,,
忽然,fat7 yin4,"
",,,,
罚,fat9,"处罚，惩罚，罚
",,,,
佛诞,fat9 daan3,"
",,,,
佛都有火,fat9 dou1 yau5 fo2,"谁也受不了，谁都会发火的
",,,,
罚款,fat9 fun2,"
",,,,
佛龛,fat9 ham1,"
",,,,
佛像,fat9 jeung6,"
",,,,
乏力,fat9 lik9,"
",,,,
乏味,fat9 mei6,"
",,,,
伐木,fat9 muk9,"
",,,,
佛牙,fat9 nga4,"
",,,,
佛手柑,fat9 sau2 gam1,"
",,,,
乏善,fat9 sin6,"
",,,,
乏善可陈,fat9 sin6 ho2 chan4,"
",,,,
罚锾,fat9 waan4,"
",,,,
乏人问津,fat9 yan4 man6 jeun1,"
",,,,
佛要金装,fat9 yiu3 gam1 jong1,"
",,,,
佛要金装，人要衣装,fat9 yiu3 gam1 jong1 yan4 yiu3 yi1 jong1,"
",,,,
foul,fau1,"淘汰
",,,,
否,fau1,"淘汰，犯规，被淘汰
",,,,
foul出局,fau1 cheut7 guk9,"淘汰出局
",,,,
否出局,fau1 cheut7 guk9,"淘汰出局
",,,,
否定,fau2 ding6,"
",,,,
否定词,fau2 ding6 chi4,"
",,,,
否定句,fau2 ding6 geui3,"
",,,,
否定一切,fau2 ding6 yat7 chai3,"
",,,,
否则,fau2 jak7,"
",,,,
否决,fau2 kyut8,"
",,,,
否决权,fau2 kyut8 kyun4,"
",,,,
否认,fau2 ying6,"
",,,,
浮,fau4,"轻浮
",,,,
浮肿,fau4 jung2,"
",,,,
浮夸,fau4 kwa1,"
",,,,
浮萍,fau4 ping4,"
",,,,
浮尸,fau4 si1,"
",,,,
埠,fau6,"港口，商埠，口岸，码头
",,,,
埠仔,fau6 jai2,"偏僻的地方或郊区
",,,,
埠头,fau6 tau4,"外国商埠
",,,,
啡,fe1,"咖啡
",,,,
啡色,fe1 sik7,"咖啡色，褐色
",,,,
啡,fe4,"刺，嘶
",,,,
啡,fe4,"喷射
",,,,
啡啡声,fe4 fe4 seng1,"嘶嘶响
",,,,
啡水,fe4 seui2,"喷水
",,,,
飞,fei1,"理，剪
",,,,
飞,fei1,"票
",,,,
飞奔,fei1 ban1,"
",,,,
飞边,fei1 bin1,"切去面包皮的三明治
",,,,
飞边,fei1 bin1,"去边
",,,,
飞镖,fei1 biu1,"
",,,,
飞贼,fei1 chaak9,"
",,,,
飞尘,fei1 chan4,"
",,,,
飞车,fei1 che1,"
",,,,
飞车党,fei1 che1 dong2,"
",,,,
飞翔,fei1 cheung4,"
",,,,
飞翔船,fei1 cheung4 syun4,"气垫船，水翼船
",,,,
飞出,fei1 cheut7,"
",,,,
飞矢,fei1 chi2,"
",,,,
飞驰,fei1 chi4,"
",,,,
飞速,fei1 chuk7,"
",,,,
飞虫,fei1 chung4,"
",,,,
飞弹,fei1 daan6,"
",,,,
飞弹潜艇,fei1 daan6 chim4 ting5,"
",,,,
飞弹头,fei1 daan6 tau4,"
",,,,
飞碟,fei1 dip9,"飞盘
",,,,
飞刀,fei1 dou1,"
",,,,
飞发,fei1 faat8,"剪头发，理发
",,,,
飞发佬,fei1 faat8 lou2,"理发师
",,,,
飞发铺,fei1 faat8 pou2,"理发店
",,,,
飞机,fei1 gei1,"
",,,,
飞机场,fei1 gei1 cheung4,"
",,,,
飞机仔,fei1 gei1 jai2,"小飞机
",,,,
飞机票,fei1 gei1 piu3,"
",,,,
飞机恤,fei1 gei1 seut7,"夹克，短外套
",,,,
飞机师,fei1 gei1 si1,"机长，飞行员，飞机师
",,,,
飞机锑,fei1 gei1 tai1,"铝合金
",,,,
飞过,fei1 gwo3,"
",,,,
飞行,fei1 hang4,"
",,,,
飞行员,fei1 hang4 yun4,"
",,,,
飞起,fei1 hei2,"
",,,,
飞起,fei1 hei2,"非常，厉害，要命
",,,,
飞航,fei1 hong4,"
",,,,
绯红,fei1 hung4,"
",,,,
飞红,fei1 hung4,"
",,,,
飞仔,fei1 jai2,"阿飞
",,,,
飞走,fei1 jau2,"
",,,,
飞螆,fei1 ji1,"口疮，口腔溃疡
",,,,
非政府机构,fei1 jing3 fu2 gei1 kau3,"
",,,,
非政府组织,fei1 jing3 fu2 jou2 jik7,"
",,,,
非正式,fei1 jing3 sik7,"
",,,,
飞咗,fei1 jo2,"吹了，分手
",,,,
飞禽,fei1 kam4,"
",,,,
飞禽走兽,fei1 kam4 jau2 sau3,"
",,,,
非礼,fei1 lai5,"耍流氓，调戏，猥亵
",,,,
非礼罪,fei1 lai5 jeui6,"猥亵侵犯
",,,,
菲林,fei1 lam4,"软片，胶卷
",,,,
菲律宾人,fei1 leut9 ban1 yan4,"
",,,,
菲律宾语,fei1 leut9 ban1 yu5,"
",,,,
绯闻,fei1 man4,"
",,,,
飞吻,fei1 man5,"
",,,,
飞尾,fei1 mei5,"票根
",,,,
飞毛腿,fei1 mou4 teui2,"
",,,,
飞舞,fei1 mou5,"
",,,,
飞雁,fei1 ngaang6,"
",,,,
飞蚁,fei1 ngai5,"
",,,,
飞蛾,fei1 ngo4,"
",,,,
飞蛾扑火,fei1 ngo4 pok8 fo2,"
",,,,
飞鸟,fei1 niu5,"
",,,,
飞跑,fei1 paau2,"
",,,,
妃嫔,fei1 pan4,"
",,,,
飞沙走奶,fei1 sa1 jau2 naai5,"不加奶，不加糖
",,,,
飞逝,fei1 sai6,"
",,,,
飞石,fei1 sek9,"
",,,,
飞水,fei1 seui2,"涮，汆
",,,,
非常,fei1 seung4,"
",,,,
非常之,fei1 seung4 ji1,"非常
",,,,
非常之重要,fei1 seung4 ji1 jung6 yiu3,"非常重要
",,,,
非士,fei1 si2,"面子
",,,,
飞士,fei1 si2,"面子
",,,,
飞数,fei1 sou4,"面部美容
",,,,
飞鼠,fei1 syu2,"蝙蝠
",,,,
飞雪,fei1 syut8,"
",,,,
飞腾,fei1 tang4,"
",,,,
飞艇,fei1 ting5,"
",,,,
飞黄腾达,fei1 wong4 tang4 daat9,"
",,,,
非裔,fei1 yeui6,"
",,,,
飞跃,fei1 yeuk9,"
",,,,
飞跃道,fei1 yeuk9 dou6,"跑酷，城市疾走
",,,,
飞扬,fei1 yeung4,"
",,,,
飞翼,fei1 yik9,"白色有翅母蚁
",,,,
飞翼船,fei1 yik9 syun4,"气垫船，水上飞行船
",,,,
飞檐,fei1 yim4,"
",,,,
飞檐走壁,fei1 yim4 jau2 bik7,"
",,,,
飞鱼,fei1 yu4,"
",,,,
鲱鱼,fei1 yu4,"
",,,,
飞越,fei1 yut9,"
",,,,
悱恻,fei2 chak7,"
",,,,
翡翠,fei2 cheui3,"
",,,,
诽谤,fei2 pong3,"
",,,,
匪徒,fei2 tou4,"
",,,,
匪夷所思,fei2 yi4 so2 si1,"
",,,,
肥,fei4,"不合格，不及格
",,,,
肥,fei4,"胖
",,,,
肥胖,fei4 bun6,"
",,,,
肥胖症,fei4 bun6 jing3,"
",,,,
肥大,fei4 daai6,"
",,,,
肥地,fei4 dei6,"
",,,,
肥嘟嘟,fei4 dyut7 dyut7,"胖胖的
",,,,
肥肥白白,fei4 fei4 baak9 baak9,"白白胖胖
",,,,
腓骨,fei4 gwat7,"
",,,,
肥过头,fei4 gwo3 tau4,"太胖了
",,,,
肥厚,fei4 hau5,"
",,,,
肥仔,fei4 jai2,"小胖子
",,,,
肥仔米,fei4 jai2 mai5,"爆米花，玉米花，玉米花儿
",,,,
肥仔唛,fei4 jai2 mak7,"胖小子，小胖子
",,,,
肥咗,fei4 jo2,"胖了，胖起来了
",,,,
肥皂,fei4 jou6,"
",,,,
肥皂泡,fei4 jou6 pou5,"
",,,,
肥料,fei4 liu6,"
",,,,
肥佬,fei4 lou2,"胖子
",,,,
肥佬,fei4 lou2,"落榜，失败，不合格，不及格
",,,,
肥妹,fei4 mui1,"胖姑娘
",,,,
肥满,fei4 mun5,"
",,,,
肥湆,fei4 nap9,"油腻黏手，黏黏的
",,,,
肥婆,fei4 po4,"胖女子，胖妇人，胖女人
",,,,
肥瘦,fei4 sau3,"胖瘦
",,,,
肥硕,fei4 sek9,"
",,,,
肥水不落外人田,fei4 seui2 bat7 lok9 ngoi6 yan4 tin4,"
",,,,
肥尸大只,fei4 si1 daai6 jek8,"肥胖，肥硕，个子大，肥头大耳，又胖又大
",,,,
肥揗揗,fei4 tan4 tan4,"胖乎乎，胖胖的
",,,,
肥田,fei4 tin4,"
",,,,
肥田料,fei4 tin4 liu2,"化肥，化学肥料
",,,,
肥土,fei4 tou2,"
",,,,
肥肚腩,fei4 tou5 naam5,"大肚子，大肚皮
",,,,
肥壤,fei4 yeung6,"
",,,,
肥沃,fei4 yuk7,"
",,,,
肥肉,fei4 yuk9,"
",,,,
friend,fen1,"朋友
",,,,
friend过打band,fen1 gwo3 da2 ben1,"很要好的朋友，好朋友，好友
",,,,
粉丝,fen1 si2,"歌迷，支持者，爱好者，入迷者
",,,,
fax,fet7 si2,"传真
",,,,
fee士,fi1 si2,"抓毛绒，摇粒绒，双面刷毛布
",,,,
fee哩啡咧,fi6 li1 fe4 le4,"哭，呜咽，哭泣，啜泣
",,,,
揈,fing6,"甩，扔，晃动，甩动，摆动
",,,,
揈头,fing6 tau4,"摇头，晃脑袋
",,,,
揈头丸,fing6 tau4 yun2,"摇头丸
",,,,
弗,fit7,"标致，健康
",,,,
弗到漏油,fit7 dou3 lau6 yau4,"非常的标致
",,,,
feel,fiu1,"感觉
",,,,
灰士,fiu1 si2,"保险丝
",,,,
蝌蚪,fo1 dau2,"
",,,,
科技,fo1 gei6,"
",,,,
科学,fo1 hok9,"
",,,,
科学家,fo1 hok9 ga1,"
",,,,
科文,fo1 man2,"领班，工头，管工
",,,,
科目,fo1 muk9,"
",,,,
科幻,fo1 waan6,"
",,,,
科幻片,fo1 waan6 pin2,"
",,,,
科幻小说,fo1 waan6 siu2 syut8,"
",,,,
科研,fo1 yin4,"
",,,,
火把,fo2 ba2,"
",,,,
火爆,fo2 baau3,"
",,,,
火柴,fo2 chaai4,"
",,,,
火柴盒,fo2 chaai4 hap9,"
",,,,
火车,fo2 che1,"
",,,,
火车飞,fo2 che1 fei1,"火车票
",,,,
火车站,fo2 che1 jaam6,"
",,,,
火车卡,fo2 che1 ka1,"车厢，车皮，火车车厢
",,,,
火车票,fo2 che1 piu3,"
",,,,
火车头,fo2 che1 tau4,"
",,,,
火枪,fo2 cheung1,"
",,,,
火墙,fo2 cheung4,"
",,,,
火速,fo2 chuk7,"
",,,,
火大,fo2 daai6,"
",,,,
火花,fo2 fa1,"
",,,,
火化,fo2 fa3,"
",,,,
伙房,fo2 fong4,"
",,,,
火鸡,fo2 gai1,"
",,,,
火急,fo2 gap7,"
",,,,
火机,fo2 gei1,"打火机
",,,,
伙记,fo2 gei3,"店员，服务员，员工
",,,,
火颈,fo2 geng2,"脾气暴躁，脾气不好
",,,,
火炬,fo2 geui6,"
",,,,
火警,fo2 ging2,"
",,,,
火攻,fo2 gung1,"
",,,,
火滚,fo2 gwan2,"恼火，生气
",,,,
火光,fo2 gwong1,"
",,,,
火坑,fo2 haang1,"
",,,,
火候,fo2 hau6,"
",,,,
火候未到,fo2 hau6 mei6 dou3,"
",,,,
火起,fo2 hei2,"发火，冒火，火儿
",,,,
火气,fo2 hei3,"脾气
",,,,
火气唔系几好,fo2 hei3 m4 hai6 gei2 hou2,"脾气不怎么好
",,,,
火海,fo2 hoi2,"
",,,,
火红,fo2 hung4,"
",,,,
火红色,fo2 hung4 sik7,"
",,,,
火酒,fo2 jau2,"酒精，消毒剂
",,,,
火遮眼,fo2 je1 ngaan5,"发大火，气糊涂了，怒火中烧，极度喷怒，非常愤怒，怒不可遏，正在火头上
",,,,
火箭,fo2 jin3,"
",,,,
火箭炮,fo2 jin3 paau3,"
",,,,
火灾,fo2 joi1,"
",,,,
火灾保险,fo2 joi1 bou2 him2,"
",,,,
火灾现场,fo2 joi1 yin6 cheung4,"
",,,,
火葬,fo2 jong3,"
",,,,
火烛,fo2 juk7,"火警，火灾，着火
",,,,
火烛车,fo2 juk7 che1,"消防车
",,,,
火烛喇,fo2 juk7 la3,"着火啦！
",,,,
火中取栗,fo2 jung1 cheui2 leut9,"
",,,,
火种,fo2 jung2,"
",,,,
火球,fo2 kau4,"
",,,,
火炕,fo2 kong3,"
",,,,
火辣,fo2 laat9,"
",,,,
火辣辣,fo2 laat9 laat9,"
",,,,
火轮,fo2 leun4,"
",,,,
火力,fo2 lik9,"
",,,,
火𤓓,fo2 lo3,"烟味，烧焦味，火烟味
",,,,
火𤓓𡃴,fo2 lo3 cheui4,"烟味，火烟味
",,,,
火炉,fo2 lou4,"
",,,,
火龙,fo2 lung4,"
",,,,
火尾,fo2 mei5,"火舌
",,,,
火苗,fo2 miu4,"
",,,,
火冒三丈,fo2 mou6 saam1 jeung6,"
",,,,
火腩,fo2 naam5,"烧猪
",,,,
颗粒,fo2 nap7,"
",,,,
颗粒状,fo2 nap7 jong6,"
",,,,
火牛,fo2 ngau4,"变压器
",,,,
火鸟,fo2 niu5,"
",,,,
火炮,fo2 paau3,"
",,,,
火山,fo2 saan1,"
",,,,
火山爆发,fo2 saan1 baau3 faat8,"
",,,,
火山岛,fo2 saan1 dou2,"
",,,,
火山灰,fo2 saan1 fui1,"
",,,,
火山口,fo2 saan1 hau2,"
",,,,
火山岩,fo2 saan1 ngaam4,"
",,,,
火势,fo2 sai3,"
",,,,
火神,fo2 san4,"
",,,,
火水,fo2 seui2,"煤油
",,,,
火水灯,fo2 seui2 dang1,"煤油灯
",,,,
火水炉,fo2 seui2 lou4,"煤油炉
",,,,
